ccode1,stateabb1,ccode2,stateabb2,year,defense,neutrality,nonaggression,entente
404,GNB,433,SEN,2010,1,0,0,0
404,GNB,433,SEN,2011,1,0,0,0
404,GNB,433,SEN,2012,1,0,0,0
404,GNB,434,BEN,1978,0,0,1,1
404,GNB,434,BEN,1979,0,0,1,1
404,GNB,434,BEN,1980,0,0,1,1
404,GNB,434,BEN,1981,1,0,1,1
404,GNB,434,BEN,1982,1,0,0,0
404,GNB,434,BEN,1983,1,0,0,0
404,GNB,434,BEN,1984,1,0,0,0
404,GNB,434,BEN,1985,1,0,0,0
404,GNB,434,BEN,1986,1,0,0,0
404,GNB,434,BEN,1987,1,0,0,0
404,GNB,434,BEN,1988,1,0,0,0
404,GNB,434,BEN,1989,1,0,0,0
404,GNB,434,BEN,1990,1,0,0,0
404,GNB,434,BEN,1991,1,0,0,0
404,GNB,434,BEN,1992,1,0,0,0
404,GNB,434,BEN,1993,1,0,0,0
404,GNB,434,BEN,1994,1,0,0,0
404,GNB,434,BEN,1995,1,0,0,0
404,GNB,434,BEN,1996,1,0,0,0
404,GNB,434,BEN,1997,1,0,0,0
404,GNB,434,BEN,1998,1,0,0,0
404,GNB,434,BEN,1999,1,0,0,0
404,GNB,434,BEN,2000,1,0,0,0
404,GNB,434,BEN,2001,1,0,0,0
404,GNB,434,BEN,2002,1,0,0,0
404,GNB,434,BEN,2003,1,0,0,0
404,GNB,434,BEN,2004,1,0,0,0
404,GNB,434,BEN,2005,1,0,0,0
404,GNB,434,BEN,2006,1,0,0,0
404,GNB,434,BEN,2007,1,0,0,0
404,GNB,434,BEN,2008,1,0,0,0
404,GNB,434,BEN,2009,1,0,0,0
404,GNB,434,BEN,2010,1,0,0,0
404,GNB,434,BEN,2011,1,0,0,0
404,GNB,434,BEN,2012,1,0,0,0
404,GNB,435,MAA,1978,0,0,1,1
404,GNB,435,MAA,1979,0,0,1,1
404,GNB,435,MAA,1980,0,0,1,1
404,GNB,435,MAA,1981,1,0,1,1
404,GNB,435,MAA,1982,1,0,0,0
404,GNB,435,MAA,1983,1,0,0,0
404,GNB,435,MAA,1984,1,0,0,0
404,GNB,435,MAA,1985,1,0,0,0
404,GNB,435,MAA,1986,1,0,0,0
404,GNB,435,MAA,1987,1,0,0,0
404,GNB,435,MAA,1988,1,0,0,0
404,GNB,435,MAA,1989,1,0,0,0
404,GNB,435,MAA,1990,1,0,0,0
404,GNB,435,MAA,1991,1,0,0,0
404,GNB,435,MAA,1992,1,0,0,0
404,GNB,435,MAA,1993,1,0,0,0
404,GNB,435,MAA,1994,1,0,0,0
404,GNB,435,MAA,1995,1,0,0,0
404,GNB,435,MAA,1996,1,0,0,0
404,GNB,435,MAA,1997,1,0,0,0
404,GNB,435,MAA,1998,1,0,0,0
404,GNB,435,MAA,1999,1,0,0,0
404,GNB,435,MAA,2000,1,0,0,0
404,GNB,436,NIR,1978,0,0,1,1
404,GNB,436,NIR,1979,0,0,1,1
404,GNB,436,NIR,1980,0,0,1,1
404,GNB,436,NIR,1981,1,0,1,1
404,GNB,436,NIR,1982,1,0,0,0
404,GNB,436,NIR,1983,1,0,0,0
404,GNB,436,NIR,1984,1,0,0,0
404,GNB,436,NIR,1985,1,0,0,0
404,GNB,436,NIR,1986,1,0,0,0
404,GNB,436,NIR,1987,1,0,0,0
404,GNB,436,NIR,1988,1,0,0,0
404,GNB,436,NIR,1989,1,0,0,0
404,GNB,436,NIR,1990,1,0,0,0
404,GNB,436,NIR,1991,1,0,0,0
404,GNB,436,NIR,1992,1,0,0,0
404,GNB,436,NIR,1993,1,0,0,0
404,GNB,436,NIR,1994,1,0,0,0
404,GNB,436,NIR,1995,1,0,0,0
404,GNB,436,NIR,1996,1,0,0,0
404,GNB,436,NIR,1997,1,0,0,0
404,GNB,436,NIR,1998,1,0,0,0
404,GNB,436,NIR,1999,1,0,0,0
404,GNB,436,NIR,2000,1,0,0,0
404,GNB,436,NIR,2001,1,0,0,0
404,GNB,436,NIR,2002,1,0,0,0
404,GNB,436,NIR,2003,1,0,0,0
404,GNB,436,NIR,2004,1,0,0,0
404,GNB,436,NIR,2005,1,0,0,0
404,GNB,436,NIR,2006,1,0,0,0
404,GNB,436,NIR,2007,1,0,0,0
404,GNB,436,NIR,2008,1,0,0,0
404,GNB,436,NIR,2009,1,0,0,0
404,GNB,436,NIR,2010,1,0,0,0
404,GNB,436,NIR,2011,1,0,0,0
404,GNB,436,NIR,2012,1,0,0,0
404,GNB,437,CDI,1978,0,0,1,1
404,GNB,437,CDI,1979,0,0,1,1
404,GNB,437,CDI,1980,0,0,1,1
404,GNB,437,CDI,1981,1,0,1,1
404,GNB,437,CDI,1982,1,0,0,0
404,GNB,437,CDI,1983,1,0,0,0
404,GNB,437,CDI,1984,1,0,0,0
404,GNB,437,CDI,1985,1,0,0,0
404,GNB,437,CDI,1986,1,0,0,0
404,GNB,437,CDI,1987,1,0,0,0
404,GNB,437,CDI,1988,1,0,0,0
404,GNB,437,CDI,1989,1,0,0,0
404,GNB,437,CDI,1990,1,0,0,0
404,GNB,437,CDI,1991,1,0,0,0
404,GNB,437,CDI,1992,1,0,0,0
404,GNB,437,CDI,1993,1,0,0,0
404,GNB,437,CDI,1994,1,0,0,0
404,GNB,437,CDI,1995,1,0,0,0
404,GNB,437,CDI,1996,1,0,0,0
404,GNB,437,CDI,1997,1,0,0,0
404,GNB,437,CDI,1998,1,0,0,0
404,GNB,437,CDI,1999,1,0,0,0
404,GNB,437,CDI,2000,1,0,0,0
404,GNB,437,CDI,2001,1,0,0,0
404,GNB,437,CDI,2002,1,0,0,0
404,GNB,437,CDI,2003,1,0,0,0
404,GNB,437,CDI,2004,1,0,0,0
404,GNB,437,CDI,2005,1,0,0,0
404,GNB,437,CDI,2006,1,0,0,0
404,GNB,437,CDI,2007,1,0,0,0
404,GNB,437,CDI,2008,1,0,0,0
404,GNB,437,CDI,2009,1,0,0,0
404,GNB,437,CDI,2010,1,0,0,0
404,GNB,437,CDI,2011,1,0,0,0
404,GNB,437,CDI,2012,1,0,0,0
404,GNB,438,GUI,1978,0,0,1,1
404,GNB,438,GUI,1979,0,0,1,1
404,GNB,438,GUI,1980,1,0,1,1
404,GNB,438,GUI,1981,1,0,1,1
404,GNB,438,GUI,1982,1,0,0,0
404,GNB,438,GUI,1983,1,0,0,0
404,GNB,438,GUI,1984,1,0,0,0
404,GNB,438,GUI,1985,1,0,0,0
404,GNB,438,GUI,1986,1,0,0,0
404,GNB,438,GUI,1987,1,0,0,0
404,GNB,438,GUI,1988,1,0,0,0
404,GNB,438,GUI,1989,1,0,0,0
404,GNB,438,GUI,1990,1,0,0,0
404,GNB,438,GUI,1991,1,0,0,0
404,GNB,438,GUI,1992,1,0,0,0
404,GNB,438,GUI,1993,1,0,0,0
404,GNB,438,GUI,1994,1,0,0,0
404,GNB,438,GUI,1995,1,0,0,0
404,GNB,438,GUI,1996,1,0,0,0
404,GNB,438,GUI,1997,1,0,0,0
404,GNB,438,GUI,1998,1,0,0,0
404,GNB,438,GUI,1999,1,0,0,0
404,GNB,438,GUI,2000,1,0,0,0
404,GNB,438,GUI,2001,1,0,0,0
404,GNB,438,GUI,2002,1,0,0,0
404,GNB,438,GUI,2003,1,0,0,0
404,GNB,438,GUI,2004,1,0,0,0
404,GNB,438,GUI,2005,1,0,0,0
404,GNB,438,GUI,2006,1,0,0,0
404,GNB,438,GUI,2007,1,0,0,0
404,GNB,438,GUI,2008,1,0,0,0
404,GNB,438,GUI,2009,1,0,0,0
404,GNB,438,GUI,2010,1,0,0,0
404,GNB,438,GUI,2011,1,0,0,0
404,GNB,438,GUI,2012,1,0,0,0
404,GNB,439,BFO,1978,0,0,1,1
404,GNB,439,BFO,1979,0,0,1,1
404,GNB,439,BFO,1980,0,0,1,1
404,GNB,439,BFO,1981,1,0,1,1
404,GNB,439,BFO,1982,1,0,0,0
404,GNB,439,BFO,1983,1,0,0,0
404,GNB,439,BFO,1984,1,0,0,0
404,GNB,439,BFO,1985,1,0,0,0
404,GNB,439,BFO,1986,1,0,0,0
404,GNB,439,BFO,1987,1,0,0,0
404,GNB,439,BFO,1988,1,0,0,0
404,GNB,439,BFO,1989,1,0,0,0
404,GNB,439,BFO,1990,1,0,0,0
404,GNB,439,BFO,1991,1,0,0,0
404,GNB,439,BFO,1992,1,0,0,0
404,GNB,439,BFO,1993,1,0,0,0
404,GNB,439,BFO,1994,1,0,0,0
404,GNB,439,BFO,1995,1,0,0,0
404,GNB,439,BFO,1996,1,0,0,0
404,GNB,439,BFO,1997,1,0,0,0
404,GNB,439,BFO,1998,1,0,0,0
404,GNB,439,BFO,1999,1,0,0,0
404,GNB,439,BFO,2000,1,0,0,0
404,GNB,439,BFO,2001,1,0,0,0
404,GNB,439,BFO,2002,1,0,0,0
404,GNB,439,BFO,2003,1,0,0,0
404,GNB,439,BFO,2004,1,0,0,0
404,GNB,439,BFO,2005,1,0,0,0
404,GNB,439,BFO,2006,1,0,0,0
404,GNB,439,BFO,2007,1,0,0,0
404,GNB,439,BFO,2008,1,0,0,0
404,GNB,439,BFO,2009,1,0,0,0
404,GNB,439,BFO,2010,1,0,0,0
404,GNB,439,BFO,2011,1,0,0,0
404,GNB,439,BFO,2012,1,0,0,0
404,GNB,450,LBR,1978,0,0,1,1
404,GNB,450,LBR,1979,0,0,1,1
404,GNB,450,LBR,1980,0,0,1,1
404,GNB,450,LBR,1981,1,0,1,1
404,GNB,450,LBR,1982,1,0,0,0
404,GNB,450,LBR,1983,1,0,0,0
404,GNB,450,LBR,1984,1,0,0,0
404,GNB,450,LBR,1985,1,0,0,0
404,GNB,450,LBR,1986,1,0,0,0
404,GNB,450,LBR,1987,1,0,0,0
404,GNB,450,LBR,1988,1,0,0,0
404,GNB,450,LBR,1989,1,0,0,0
404,GNB,450,LBR,1990,1,0,0,0
404,GNB,450,LBR,1991,1,0,0,0
404,GNB,450,LBR,1992,1,0,0,0
404,GNB,450,LBR,1993,1,0,0,0
404,GNB,450,LBR,1994,1,0,0,0
404,GNB,450,LBR,1995,1,0,0,0
404,GNB,450,LBR,1996,1,0,0,0
404,GNB,450,LBR,1997,1,0,0,0
404,GNB,450,LBR,1998,1,0,0,0
404,GNB,450,LBR,1999,1,0,0,0
404,GNB,450,LBR,2000,1,0,0,0
404,GNB,450,LBR,2001,1,0,0,0
404,GNB,450,LBR,2002,1,0,0,0
404,GNB,450,LBR,2003,1,0,0,0
404,GNB,450,LBR,2004,1,0,0,0
404,GNB,450,LBR,2005,1,0,0,0
404,GNB,450,LBR,2006,1,0,0,0
404,GNB,450,LBR,2007,1,0,0,0
404,GNB,450,LBR,2008,1,0,0,0
404,GNB,450,LBR,2009,1,0,0,0
404,GNB,450,LBR,2010,1,0,0,0
404,GNB,450,LBR,2011,1,0,0,0
404,GNB,450,LBR,2012,1,0,0,0
404,GNB,451,SIE,1978,0,0,1,1
404,GNB,451,SIE,1979,0,0,1,1
404,GNB,451,SIE,1980,0,0,1,1
404,GNB,451,SIE,1981,1,0,1,1
404,GNB,451,SIE,1982,1,0,0,0
404,GNB,451,SIE,1983,1,0,0,0
404,GNB,451,SIE,1984,1,0,0,0
404,GNB,451,SIE,1985,1,0,0,0
404,GNB,451,SIE,1986,1,0,0,0
404,GNB,451,SIE,1987,1,0,0,0
404,GNB,451,SIE,1988,1,0,0,0
404,GNB,451,SIE,1989,1,0,0,0
404,GNB,451,SIE,1990,1,0,0,0
404,GNB,451,SIE,1991,1,0,0,0
404,GNB,451,SIE,1992,1,0,0,0
404,GNB,451,SIE,1993,1,0,0,0
404,GNB,451,SIE,1994,1,0,0,0
404,GNB,451,SIE,1995,1,0,0,0
404,GNB,451,SIE,1996,1,0,0,0
404,GNB,451,SIE,1997,1,0,0,0
404,GNB,451,SIE,1998,1,0,0,0
404,GNB,451,SIE,1999,1,0,0,0
404,GNB,451,SIE,2000,1,0,0,0
404,GNB,451,SIE,2001,1,0,0,0
404,GNB,451,SIE,2002,1,0,0,0
404,GNB,451,SIE,2003,1,0,0,0
404,GNB,451,SIE,2004,1,0,0,0
404,GNB,451,SIE,2005,1,0,0,0
404,GNB,451,SIE,2006,1,0,0,0
404,GNB,451,SIE,2007,1,0,0,0
404,GNB,451,SIE,2008,1,0,0,0
404,GNB,451,SIE,2009,1,0,0,0
404,GNB,451,SIE,2010,1,0,0,0
404,GNB,451,SIE,2011,1,0,0,0
404,GNB,451,SIE,2012,1,0,0,0
404,GNB,452,GHA,1978,0,0,1,1
404,GNB,452,GHA,1979,0,0,1,1
404,GNB,452,GHA,1980,0,0,1,1
404,GNB,452,GHA,1981,1,0,1,1
404,GNB,452,GHA,1982,1,0,0,0
404,GNB,452,GHA,1983,1,0,0,0
404,GNB,452,GHA,1984,1,0,0,0
404,GNB,452,GHA,1985,1,0,0,0
404,GNB,452,GHA,1986,1,0,0,0
404,GNB,452,GHA,1987,1,0,0,0
404,GNB,452,GHA,1988,1,0,0,0
404,GNB,452,GHA,1989,1,0,0,0
404,GNB,452,GHA,1990,1,0,0,0
404,GNB,452,GHA,1991,1,0,0,0
404,GNB,452,GHA,1992,1,0,0,0
404,GNB,452,GHA,1993,1,0,0,0
404,GNB,452,GHA,1994,1,0,0,0
404,GNB,452,GHA,1995,1,0,0,0
404,GNB,452,GHA,1996,1,0,0,0
404,GNB,452,GHA,1997,1,0,0,0
404,GNB,452,GHA,1998,1,0,0,0
404,GNB,452,GHA,1999,1,0,0,0
404,GNB,452,GHA,2000,1,0,0,0
404,GNB,452,GHA,2001,1,0,0,0
404,GNB,452,GHA,2002,1,0,0,0
404,GNB,452,GHA,2003,1,0,0,0
404,GNB,452,GHA,2004,1,0,0,0
404,GNB,452,GHA,2005,1,0,0,0
404,GNB,452,GHA,2006,1,0,0,0
404,GNB,452,GHA,2007,1,0,0,0
404,GNB,452,GHA,2008,1,0,0,0
404,GNB,452,GHA,2009,1,0,0,0
404,GNB,452,GHA,2010,1,0,0,0
404,GNB,452,GHA,2011,1,0,0,0
404,GNB,452,GHA,2012,1,0,0,0
404,GNB,461,TOG,1978,0,0,1,1
404,GNB,461,TOG,1979,0,0,1,1
404,GNB,461,TOG,1980,0,0,1,1
404,GNB,461,TOG,1981,1,0,1,1
404,GNB,461,TOG,1982,1,0,0,0
404,GNB,461,TOG,1983,1,0,0,0
404,GNB,461,TOG,1984,1,0,0,0
404,GNB,461,TOG,1985,1,0,0,0
404,GNB,461,TOG,1986,1,0,0,0
404,GNB,461,TOG,1987,1,0,0,0
404,GNB,461,TOG,1988,1,0,0,0
404,GNB,461,TOG,1989,1,0,0,0
404,GNB,461,TOG,1990,1,0,0,0
404,GNB,461,TOG,1991,1,0,0,0
404,GNB,461,TOG,1992,1,0,0,0
404,GNB,461,TOG,1993,1,0,0,0
404,GNB,461,TOG,1994,1,0,0,0
404,GNB,461,TOG,1995,1,0,0,0
404,GNB,461,TOG,1996,1,0,0,0
404,GNB,461,TOG,1997,1,0,0,0
404,GNB,461,TOG,1998,1,0,0,0
404,GNB,461,TOG,1999,1,0,0,0
404,GNB,461,TOG,2000,1,0,0,0
404,GNB,461,TOG,2001,1,0,0,0
404,GNB,461,TOG,2002,1,0,0,0
404,GNB,461,TOG,2003,1,0,0,0
404,GNB,461,TOG,2004,1,0,0,0
404,GNB,461,TOG,2005,1,0,0,0
404,GNB,461,TOG,2006,1,0,0,0
404,GNB,461,TOG,2007,1,0,0,0
404,GNB,461,TOG,2008,1,0,0,0
404,GNB,461,TOG,2009,1,0,0,0
404,GNB,461,TOG,2010,1,0,0,0
404,GNB,461,TOG,2011,1,0,0,0
404,GNB,461,TOG,2012,1,0,0,0
404,GNB,475,NIG,1978,0,0,1,1
404,GNB,475,NIG,1979,0,0,1,1
404,GNB,475,NIG,1980,0,0,1,1
404,GNB,475,NIG,1981,1,0,1,1
404,GNB,475,NIG,1982,1,0,0,0
404,GNB,475,NIG,1983,1,0,0,0
404,GNB,475,NIG,1984,1,0,0,0
404,GNB,475,NIG,1985,1,0,0,0
404,GNB,475,NIG,1986,1,0,0,0
404,GNB,475,NIG,1987,1,0,0,0
404,GNB,475,NIG,1988,1,0,0,0
404,GNB,475,NIG,1989,1,0,0,0
404,GNB,475,NIG,1990,1,0,0,0
404,GNB,475,NIG,1991,1,0,0,0
404,GNB,475,NIG,1992,1,0,0,0
404,GNB,475,NIG,1993,1,0,0,0
404,GNB,475,NIG,1994,1,0,0,0
404,GNB,475,NIG,1995,1,0,0,0
404,GNB,475,NIG,1996,1,0,0,0
404,GNB,475,NIG,1997,1,0,0,0
404,GNB,475,NIG,1998,1,0,0,0
404,GNB,475,NIG,1999,1,0,0,0
404,GNB,475,NIG,2000,1,0,0,0
404,GNB,475,NIG,2001,1,0,0,0
404,GNB,475,NIG,2002,1,0,0,0
404,GNB,475,NIG,2003,1,0,0,0
404,GNB,475,NIG,2004,1,0,0,0
404,GNB,475,NIG,2005,1,0,0,0
404,GNB,475,NIG,2006,1,0,0,0
404,GNB,475,NIG,2007,1,0,0,0
404,GNB,475,NIG,2008,1,0,0,0
404,GNB,475,NIG,2009,1,0,0,0
404,GNB,475,NIG,2010,1,0,0,0
404,GNB,475,NIG,2011,1,0,0,0
404,GNB,475,NIG,2012,1,0,0,0
411,EQG,471,CAO,2000,1,0,1,0
411,EQG,471,CAO,2001,1,0,1,0
411,EQG,471,CAO,2002,1,0,1,0
411,EQG,471,CAO,2003,1,0,1,0
411,EQG,471,CAO,2004,1,0,1,0
411,EQG,471,CAO,2005,1,0,1,0
411,EQG,471,CAO,2006,1,0,1,0
411,EQG,471,CAO,2007,1,0,1,0
411,EQG,471,CAO,2008,1,0,1,0
411,EQG,471,CAO,2009,1,0,1,0
411,EQG,471,CAO,2010,1,0,1,0
411,EQG,471,CAO,2011,1,0,1,0
411,EQG,471,CAO,2012,1,0,1,0
411,EQG,481,GAB,2000,1,0,1,0
411,EQG,481,GAB,2001,1,0,1,0
411,EQG,481,GAB,2002,1,0,1,0
411,EQG,481,GAB,2003,1,0,1,0
411,EQG,481,GAB,2004,1,0,1,0
411,EQG,481,GAB,2005,1,0,1,0
411,EQG,481,GAB,2006,1,0,1,0
411,EQG,481,GAB,2007,1,0,1,0
411,EQG,481,GAB,2008,1,0,1,0
411,EQG,481,GAB,2009,1,0,1,0
411,EQG,481,GAB,2010,1,0,1,0
411,EQG,481,GAB,2011,1,0,1,0
411,EQG,481,GAB,2012,1,0,1,0
411,EQG,482,CEN,2000,1,0,1,0
411,EQG,482,CEN,2001,1,0,1,0
411,EQG,482,CEN,2002,1,0,1,0
411,EQG,482,CEN,2003,1,0,1,0
411,EQG,482,CEN,2004,1,0,1,0
411,EQG,482,CEN,2005,1,0,1,0
411,EQG,482,CEN,2006,1,0,1,0
411,EQG,482,CEN,2007,1,0,1,0
411,EQG,482,CEN,2008,1,0,1,0
411,EQG,482,CEN,2009,1,0,1,0
411,EQG,482,CEN,2010,1,0,1,0
411,EQG,482,CEN,2011,1,0,1,0
411,EQG,482,CEN,2012,1,0,1,0
411,EQG,483,CHA,2000,1,0,1,0
411,EQG,483,CHA,2001,1,0,1,0
411,EQG,483,CHA,2002,1,0,1,0
411,EQG,483,CHA,2003,1,0,1,0
411,EQG,483,CHA,2004,1,0,1,0
411,EQG,483,CHA,2005,1,0,1,0
411,EQG,483,CHA,2006,1,0,1,0
411,EQG,483,CHA,2007,1,0,1,0
411,EQG,483,CHA,2008,1,0,1,0
411,EQG,483,CHA,2009,1,0,1,0
411,EQG,483,CHA,2010,1,0,1,0
411,EQG,483,CHA,2011,1,0,1,0
411,EQG,483,CHA,2012,1,0,1,0
411,EQG,484,CON,2000,1,0,1,0
411,EQG,484,CON,2001,1,0,1,0
411,EQG,484,CON,2002,1,0,1,0
411,EQG,484,CON,2003,1,0,1,0
411,EQG,484,CON,2004,1,0,1,0
411,EQG,484,CON,2005,1,0,1,0
411,EQG,484,CON,2006,1,0,1,0
411,EQG,484,CON,2007,1,0,1,0
411,EQG,484,CON,2008,1,0,1,0
411,EQG,484,CON,2009,1,0,1,0
411,EQG,484,CON,2010,1,0,1,0
411,EQG,484,CON,2011,1,0,1,0
411,EQG,484,CON,2012,1,0,1,0
411,EQG,490,DRC,2000,1,0,1,0
411,EQG,490,DRC,2001,1,0,1,0
411,EQG,490,DRC,2002,1,0,1,0
411,EQG,490,DRC,2003,1,0,1,0
411,EQG,490,DRC,2004,1,0,1,0
411,EQG,490,DRC,2005,1,0,1,0
411,EQG,490,DRC,2006,1,0,1,0
411,EQG,490,DRC,2007,1,0,1,0
411,EQG,490,DRC,2008,1,0,1,0
411,EQG,490,DRC,2009,1,0,1,0
411,EQG,490,DRC,2010,1,0,1,0
411,EQG,490,DRC,2011,1,0,1,0
411,EQG,490,DRC,2012,1,0,1,0
411,EQG,516,BUI,2000,1,0,1,0
411,EQG,516,BUI,2001,1,0,1,0
411,EQG,516,BUI,2002,1,0,1,0
411,EQG,516,BUI,2003,1,0,1,0
411,EQG,516,BUI,2004,1,0,1,0
411,EQG,516,BUI,2005,1,0,1,0
411,EQG,516,BUI,2006,1,0,1,0
411,EQG,516,BUI,2007,1,0,1,0
411,EQG,516,BUI,2008,1,0,1,0
411,EQG,516,BUI,2009,1,0,1,0
411,EQG,516,BUI,2010,1,0,1,0
411,EQG,516,BUI,2011,1,0,1,0
411,EQG,516,BUI,2012,1,0,1,0
411,EQG,517,RWA,2000,1,0,1,0
411,EQG,517,RWA,2001,1,0,1,0
411,EQG,517,RWA,2002,1,0,1,0
411,EQG,517,RWA,2003,1,0,1,0
411,EQG,517,RWA,2004,1,0,1,0
411,EQG,517,RWA,2005,1,0,1,0
411,EQG,517,RWA,2006,1,0,1,0
411,EQG,517,RWA,2007,1,0,1,0
411,EQG,517,RWA,2008,1,0,1,0
411,EQG,517,RWA,2009,1,0,1,0
411,EQG,517,RWA,2010,1,0,1,0
411,EQG,517,RWA,2011,1,0,1,0
411,EQG,517,RWA,2012,1,0,1,0
411,EQG,540,ANG,2000,1,0,1,0
411,EQG,540,ANG,2001,1,0,1,0
411,EQG,540,ANG,2002,1,0,1,0
411,EQG,540,ANG,2003,1,0,1,0
411,EQG,540,ANG,2004,1,0,1,0
411,EQG,540,ANG,2005,1,0,1,0
411,EQG,540,ANG,2006,1,0,1,0
411,EQG,540,ANG,2007,1,0,1,0
411,EQG,540,ANG,2008,1,0,1,0
411,EQG,540,ANG,2009,1,0,1,0
411,EQG,540,ANG,2010,1,0,1,0
411,EQG,540,ANG,2011,1,0,1,0
411,EQG,540,ANG,2012,1,0,1,0
420,GAM,432,MLI,1978,0,0,1,1
420,GAM,432,MLI,1979,0,0,1,1
420,GAM,432,MLI,1980,0,0,1,1
420,GAM,432,MLI,1981,1,0,1,1
420,GAM,432,MLI,1982,1,0,0,0
420,GAM,432,MLI,1983,1,0,0,0
420,GAM,432,MLI,1984,1,0,0,0
420,GAM,432,MLI,1985,1,0,0,0
420,GAM,432,MLI,1986,1,0,0,0
420,GAM,432,MLI,1987,1,0,0,0
420,GAM,432,MLI,1988,1,0,0,0
420,GAM,432,MLI,1989,1,0,0,0
420,GAM,432,MLI,1990,1,0,0,0
420,GAM,432,MLI,1991,1,0,0,0
420,GAM,432,MLI,1992,1,0,0,0
420,GAM,432,MLI,1993,1,0,0,0
420,GAM,432,MLI,1994,1,0,0,0
420,GAM,432,MLI,1995,1,0,0,0
420,GAM,432,MLI,1996,1,0,0,0
420,GAM,432,MLI,1997,1,0,0,0
420,GAM,432,MLI,1998,1,0,0,0
420,GAM,432,MLI,1999,1,0,0,0
420,GAM,432,MLI,2000,1,0,0,0
420,GAM,432,MLI,2001,1,0,0,0
420,GAM,432,MLI,2002,1,0,0,0
420,GAM,432,MLI,2003,1,0,0,0
420,GAM,432,MLI,2004,1,0,0,0
420,GAM,432,MLI,2005,1,0,0,0
420,GAM,432,MLI,2006,1,0,0,0
420,GAM,432,MLI,2007,1,0,0,0
420,GAM,432,MLI,2008,1,0,0,0
420,GAM,432,MLI,2009,1,0,0,0
420,GAM,432,MLI,2010,1,0,0,0
420,GAM,432,MLI,2011,1,0,0,0
420,GAM,432,MLI,2012,1,0,0,0
420,GAM,433,SEN,1978,0,0,1,1
420,GAM,433,SEN,1979,0,0,1,1
420,GAM,433,SEN,1980,0,0,1,1
420,GAM,433,SEN,1981,1,0,1,1
420,GAM,433,SEN,1982,1,0,0,1
420,GAM,433,SEN,1983,1,0,0,1
420,GAM,433,SEN,1984,1,0,0,1
420,GAM,433,SEN,1985,1,0,0,1
420,GAM,433,SEN,1986,1,0,0,1
420,GAM,433,SEN,1987,1,0,0,1
420,GAM,433,SEN,1988,1,0,0,1
420,GAM,433,SEN,1989,1,0,0,1
420,GAM,433,SEN,1990,1,0,0,0
420,GAM,433,SEN,1991,1,0,0,0
420,GAM,433,SEN,1992,1,0,0,0
420,GAM,433,SEN,1993,1,0,0,0
420,GAM,433,SEN,1994,1,0,0,0
420,GAM,433,SEN,1995,1,0,0,0
420,GAM,433,SEN,1996,1,0,0,0
420,GAM,433,SEN,1997,1,0,0,0
420,GAM,433,SEN,1998,1,0,0,0
420,GAM,433,SEN,1999,1,0,0,0
420,GAM,433,SEN,2000,1,0,0,0
420,GAM,433,SEN,2001,1,0,0,0
420,GAM,433,SEN,2002,1,0,0,0
420,GAM,433,SEN,2003,1,0,0,0
420,GAM,433,SEN,2004,1,0,0,0
420,GAM,433,SEN,2005,1,0,0,0
420,GAM,433,SEN,2006,1,0,0,0
420,GAM,433,SEN,2007,1,0,0,0
420,GAM,433,SEN,2008,1,0,0,0
420,GAM,433,SEN,2009,1,0,0,0
420,GAM,433,SEN,2010,1,0,0,0
420,GAM,433,SEN,2011,1,0,0,0
420,GAM,433,SEN,2012,1,0,0,0
420,GAM,434,BEN,1978,0,0,1,1
420,GAM,434,BEN,1979,0,0,1,1
420,GAM,434,BEN,1980,0,0,1,1
420,GAM,434,BEN,1981,1,0,1,1
420,GAM,434,BEN,1982,1,0,0,0
420,GAM,434,BEN,1983,1,0,0,0
420,GAM,434,BEN,1984,1,0,0,0
420,GAM,434,BEN,1985,1,0,0,0
420,GAM,434,BEN,1986,1,0,0,0
420,GAM,434,BEN,1987,1,0,0,0
420,GAM,434,BEN,1988,1,0,0,0
420,GAM,434,BEN,1989,1,0,0,0
420,GAM,434,BEN,1990,1,0,0,0
420,GAM,434,BEN,1991,1,0,0,0
420,GAM,434,BEN,1992,1,0,0,0
420,GAM,434,BEN,1993,1,0,0,0
420,GAM,434,BEN,1994,1,0,0,0
420,GAM,434,BEN,1995,1,0,0,0
420,GAM,434,BEN,1996,1,0,0,0
420,GAM,434,BEN,1997,1,0,0,0
420,GAM,434,BEN,1998,1,0,0,0
420,GAM,434,BEN,1999,1,0,0,0
420,GAM,434,BEN,2000,1,0,0,0
420,GAM,434,BEN,2001,1,0,0,0
420,GAM,434,BEN,2002,1,0,0,0
420,GAM,434,BEN,2003,1,0,0,0
420,GAM,434,BEN,2004,1,0,0,0
420,GAM,434,BEN,2005,1,0,0,0
420,GAM,434,BEN,2006,1,0,0,0
420,GAM,434,BEN,2007,1,0,0,0
420,GAM,434,BEN,2008,1,0,0,0
420,GAM,434,BEN,2009,1,0,0,0
420,GAM,434,BEN,2010,1,0,0,0
420,GAM,434,BEN,2011,1,0,0,0
420,GAM,434,BEN,2012,1,0,0,0
420,GAM,435,MAA,1978,0,0,1,1
420,GAM,435,MAA,1979,0,0,1,1
420,GAM,435,MAA,1980,0,0,1,1
420,GAM,435,MAA,1981,1,0,1,1
420,GAM,435,MAA,1982,1,0,0,0
420,GAM,435,MAA,1983,1,0,0,0
420,GAM,435,MAA,1984,1,0,0,0
420,GAM,435,MAA,1985,1,0,0,0
420,GAM,435,MAA,1986,1,0,0,0
